Date,Open,High,Low,Close,Adj Close,Volume
2001-03-29,72.776566,72.776566,68.362503,68.919533,45.477135,31557248
2001-03-30,68.359375,68.359375,63.453125,63.808594,42.104633,30498944
2001-04-02,63.468750,65.140625,58.703907,64.263283,42.404663,40333248
2001-04-03,63.375000,65.281250,61.968750,63.664063,42.009270,28847232
2001-04-04,61.718750,61.718750,59.843750,61.162498,40.358582,20771456
2001-04-05,61.162498,61.162498,61.162498,61.162498,40.358582,0
2001-04-06,61.718750,66.055466,61.718750,62.954685,41.541183,32048448
2001-04-09,61.718750,62.734375,60.192188,62.035156,40.934418,15911040
2001-04-10,62.500000,63.265625,57.072655,59.813282,39.468292,35273920
2001-04-11,62.734375,64.036720,50.243752,50.243752,33.153763,41200640
2001-04-12,46.224216,47.453125,42.204685,44.709373,29.501844,80036608
2001-04-13,44.709373,44.709373,44.709373,44.709373,29.501844,0
2001-04-16,44.140625,48.281250,43.375000,47.838280,31.566479,43891264
2001-04-17,47.988281,49.406250,45.796875,47.744530,31.504625,40648000
2001-04-18,48.234375,55.383595,47.796875,55.383595,36.545319,43391808
2001-04-19,59.218750,64.245316,56.875000,59.754688,39.429634,49591872
2001-04-20,60.546875,62.406250,57.984375,59.664845,39.370350,31406144
2001-04-23,59.609375,59.804688,57.359375,58.107033,38.342407,21476224
2001-04-24,57.117970,61.234375,55.800781,60.064842,39.634293,27698688
2001-04-25,60.953125,62.250000,58.985935,60.089062,39.650280,26131968
2001-04-26,60.062500,62.187500,56.738281,57.414845,37.885674,25135680
2001-04-27,56.734375,56.734375,50.000000,50.757030,33.560951,36926080
2001-04-30,51.250000,58.729687,50.968750,57.953125,38.319054,35136960
2001-05-01,57.953125,57.953125,57.953125,57.953125,38.319054,0
2001-05-02,60.578125,64.216408,60.000000,61.644531,40.759850,42003456
2001-05-03,60.953125,61.404686,59.001560,59.414845,39.285561,31680704
2001-05-04,59.101563,60.265625,57.367188,59.714062,39.483414,31076864
2001-05-07,60.156250,62.889061,60.156250,62.399220,41.258873,30507648
2001-05-08,62.109375,63.078125,61.109375,62.010937,41.002132,23583936
2001-05-09,62.535156,64.015625,59.843750,60.360157,39.910614,37691648
2001-05-10,60.039063,61.639061,58.593750,60.303123,39.872910,33075968
2001-05-11,59.531250,61.156250,59.078125,60.755466,40.171997,24473280
2001-05-14,60.548435,62.183594,59.470310,60.604687,40.072296,22221056
2001-05-15,60.562500,61.406250,56.353127,60.976563,40.318184,29911936
2001-05-16,61.546875,62.312500,58.984375,59.732811,39.495804,26481280
2001-05-17,59.375000,61.562500,59.375000,60.936718,40.291843,28624640
2001-05-18,61.546875,62.609375,61.129688,61.696095,40.793953,34144768
2001-05-21,62.031250,62.484375,61.484375,61.770313,40.843029,19321984
2001-05-22,61.703125,62.828125,61.703125,62.084373,41.050678,23764224
2001-05-23,62.015625,66.328125,61.814060,65.974998,43.623199,55238144
2001-05-24,65.626564,66.640625,64.859375,65.010941,42.985741,37843072
2001-05-25,65.159378,66.000000,64.625000,65.239059,43.136589,26164032
2001-05-28,65.388283,67.621872,64.843750,66.937500,44.259609,30142272
2001-05-29,67.171875,67.500000,65.970314,66.350784,43.871662,18814912
2001-05-30,65.312500,66.196877,61.042969,61.382813,40.586803,40161728
2001-05-31,58.593750,60.000000,57.812500,58.942188,38.973045,33537984
2001-06-01,59.140625,59.843750,58.367188,58.690624,38.806702,28304768
2001-06-04,59.062500,59.217968,56.250782,56.528908,37.377350,29582400
2001-06-05,56.250000,60.062500,55.939060,59.255466,39.180183,48417472
2001-06-06,62.421875,62.421875,59.064060,59.464062,39.318104,27025280
2001-06-07,59.062500,60.921875,57.828125,60.425781,39.953999,36873792
2001-06-08,60.921875,61.937500,60.179688,61.604687,40.733509,36826752
2001-06-11,61.218750,61.250000,59.160938,59.498436,39.340851,27544128
2001-06-12,59.234375,60.093750,58.593750,59.923435,39.621853,26409152
2001-06-13,60.156250,60.875000,59.259377,59.950783,39.639927,30776768
2001-06-14,59.557030,59.828125,58.379688,59.385937,39.266453,28833856
2001-06-15,59.078125,59.078125,52.671875,53.197655,35.174709,66734656
2001-06-18,52.812500,53.671875,49.036716,52.085155,34.439121,50334208
2001-06-19,53.125000,54.500000,51.890625,54.123436,35.786854,44176448
2001-06-20,53.906250,53.906250,51.642967,52.559376,34.752674,41332864
2001-06-21,52.734375,53.984375,52.346092,53.222656,35.191238,32749120
2001-06-22,53.375000,53.875000,52.515625,53.629688,35.460381,28011200
2001-06-25,53.296875,53.296875,50.968750,52.081249,34.436535,53216832
2001-06-26,51.718750,57.910938,51.343750,56.089844,37.087051,57623680
2001-06-27,56.703125,56.703125,53.921875,55.339062,36.590618,38507200
2001-06-28,55.187500,57.109375,54.453125,56.466408,37.336033,37874304
2001-06-29,56.875000,59.375000,56.875000,58.572655,38.728703,40621184
2001-07-02,59.531250,59.531250,55.468750,58.341408,38.575798,10349184
2001-07-03,56.250000,56.312500,50.000000,51.460938,34.026375,36732608
2001-07-04,50.375000,55.625000,50.375000,54.189842,35.830757,37540288
2001-07-05,54.921875,55.609375,52.875000,54.457813,36.007946,28821504
2001-07-06,53.687500,58.089062,52.924217,56.862499,37.597939,55840448
2001-07-09,55.765625,55.765625,53.515625,54.726563,36.185635,34657536
2001-07-10,56.176563,56.515625,53.531250,54.736717,36.192360,46978176
2001-07-11,54.062500,60.078125,53.875000,58.537498,38.705456,69567552
2001-07-12,59.609375,61.671875,58.750000,60.936718,40.291843,60139648
2001-07-13,62.234375,62.339062,56.593750,57.713280,38.160480,59455168
2001-07-16,57.984375,58.885155,56.500000,56.732811,37.512180,39718336
2001-07-17,55.468750,58.984375,55.468750,57.455467,37.990005,50187776
2001-07-18,57.625000,58.478905,56.812500,57.578907,38.071625,41571712
2001-07-19,56.875000,58.281250,56.414063,57.767185,38.196133,35498048
2001-07-20,58.281250,59.375000,56.457813,58.774220,38.861992,55835008
2001-07-23,57.781250,57.796875,55.859375,56.596874,37.422310,2029568
2001-07-24,56.328125,58.234375,56.271091,57.774220,38.200775,32382272
2001-07-25,57.328125,57.953125,56.500000,57.593750,38.081451,35721088
2001-07-26,57.406250,58.515625,55.548435,57.056252,37.726040,52569920
2001-07-27,56.911716,57.531250,56.250000,56.542187,37.386154,35253888
2001-07-30,56.909374,57.562500,56.641407,57.125782,37.772030,20011712
2001-07-31,57.064842,59.375000,56.797657,58.638283,38.772102,30586304
2001-08-01,58.984375,60.140625,56.015625,56.985935,37.679569,42687616
2001-08-02,57.656250,59.921875,57.265625,58.669533,38.792755,38093376
2001-08-03,59.062500,60.921875,58.925781,60.379688,39.923538,31857024
2001-08-06,60.390625,60.609375,58.703125,59.261719,39.184326,20862464
2001-08-07,58.625000,59.053905,58.218750,58.685158,38.803093,16592640
2001-08-08,58.203125,58.203125,57.110157,57.582031,38.073696,19657088
2001-08-09,56.424217,57.792187,56.424217,57.543751,38.048378,16467584
2001-08-10,57.421875,57.764843,56.800781,57.039063,37.714680,11152384
2001-08-13,57.421875,57.421875,56.133595,56.552341,37.392864,18800576
2001-08-14,56.718750,59.593750,56.562500,59.192188,39.138336,37428032
2001-08-15,59.192188,59.192188,59.192188,59.192188,39.138336,0
2001-08-16,58.437500,59.171875,58.046875,58.695313,38.809803,19617856
2001-08-17,58.640625,59.060936,56.718750,57.354687,37.923370,18481984
2001-08-20,53.125000,58.109375,53.125000,57.288280,37.879459,28190848
2001-08-21,57.656250,58.718750,57.531250,58.453125,38.649673,20295552
2001-08-22,58.453125,58.453125,58.453125,58.453125,38.649673,0
2001-08-23,58.406250,59.296875,57.832813,58.835155,38.902275,17717248
2001-08-24,58.610935,59.828125,57.984375,59.471874,39.323273,16439680
2001-08-27,56.253906,61.531250,56.253906,61.207031,40.470573,29598848
2001-08-28,60.156250,61.781250,60.156250,61.464062,40.640530,25300608
2001-08-29,60.660938,60.875000,58.282810,58.692188,38.807743,36475264
2001-08-30,59.218750,59.917187,56.421875,57.931252,38.304596,40934464
2001-08-31,57.656250,57.656250,55.046875,55.291405,36.559116,43462592
2001-09-03,55.625000,55.823437,52.671875,53.493752,35.370491,51990272
2001-09-04,53.109375,55.703125,52.734375,53.558594,35.413372,63444928
2001-09-05,52.968750,54.687500,51.687500,52.564842,34.756294,55561984
2001-09-06,52.343750,52.984375,50.937500,51.396091,33.983501,33253632
2001-09-07,51.250000,52.656250,50.390625,51.818748,34.262974,43670400
2001-09-10,52.078125,54.531250,51.090626,54.266407,35.881390,50323840
2001-09-11,54.609375,55.234375,53.281250,54.747658,36.199596,46679744
2001-09-12,50.860935,51.515625,49.273438,49.853905,32.963795,38298368
2001-09-13,49.609375,50.703125,48.515625,49.511719,32.737549,55163136
2001-09-14,49.062500,49.062500,44.560936,45.424217,30.034855,55850304
2001-09-17,44.984375,44.984375,40.882030,40.882030,27.031530,17588032
2001-09-18,39.843750,43.656250,39.312500,41.548435,27.472160,100096704
2001-09-19,41.234375,42.500000,39.406250,40.308594,26.652365,40674944
2001-09-20,39.046875,39.214062,36.278126,38.583591,25.511776,53192960
2001-09-21,36.253124,36.718750,34.725780,34.725780,22.960955,28133504
2001-09-24,33.984375,37.937500,33.049217,37.507813,24.800465,47482816
2001-09-25,39.062500,39.796875,37.515625,38.895313,25.717890,55670016
2001-09-26,38.453125,40.390625,37.828125,39.869530,26.362051,52010176
2001-09-27,39.531250,39.531250,36.578125,37.084373,24.520485,40467392
2001-09-28,38.203125,38.250000,36.015625,36.985157,24.454882,39388544
2001-10-01,37.484375,37.890625,35.735935,36.356251,24.039036,30558464
2001-10-02,36.356251,36.356251,36.356251,36.356251,24.039036,0
2001-10-03,37.500000,37.500000,33.711720,34.177341,22.598324,44075392
2001-10-04,35.349216,37.484375,35.349216,37.020313,24.478127,59927808
2001-10-05,37.031250,39.125000,36.578125,38.677341,25.573771,55935552
2001-10-08,37.109375,38.281250,35.546875,37.352345,24.697668,46894592
2001-10-09,37.531250,38.651562,37.265625,37.914063,25.069078,38199360
2001-10-10,39.687500,40.222656,38.046875,39.186718,25.910564,67315392
2001-10-11,40.625000,43.105469,40.156250,43.105469,28.501677,42996032
2001-10-12,45.312500,47.089844,44.062500,46.104687,30.484774,77625792
2001-10-15,48.140625,48.140625,44.739841,45.458591,30.057583,38956224
2001-10-16,45.312500,46.781250,44.531250,46.421875,30.694519,42279872
2001-10-17,46.875000,48.403126,46.406250,46.953907,31.046312,43997824
2001-10-18,45.640625,45.642185,44.484375,44.693748,29.625803,31931328
2001-10-19,44.927341,46.796875,44.765625,46.182030,30.612328,43506496
2001-10-22,48.343750,48.437500,46.656250,47.004688,31.157637,42448960
2001-10-23,47.534374,47.968750,46.875782,47.232033,31.308332,31108096
2001-10-24,46.875000,47.573437,46.360935,47.226563,31.304705,53390784
2001-10-25,47.656250,47.656250,47.031250,47.180470,31.274158,31819072
2001-10-26,47.180470,47.180470,47.180470,47.180470,31.274158,0
2001-10-29,47.343750,47.734375,46.954685,47.136719,31.245152,22941888
2001-10-30,46.307812,47.015625,45.875000,46.375000,30.740234,51813248
2001-10-31,45.781250,46.250000,44.299217,45.567966,30.205296,73453568
2001-11-01,45.552341,46.718750,45.393749,46.192966,30.619576,45274112
2001-11-02,46.562500,46.871094,44.546875,45.442966,30.122435,61585280
2001-11-05,43.927341,45.296875,43.926563,44.425781,29.448174,30546496
2001-11-06,45.171875,46.687500,45.171875,46.090626,30.551743,26058368
2001-11-07,46.756248,46.859375,43.781250,44.170311,29.278841,33943424
2001-11-08,44.718750,45.573437,44.145313,44.798435,29.695206,29282368
2001-11-09,45.687500,46.312500,45.083591,45.822655,30.374111,25132288
2001-11-12,46.078125,46.781250,45.421875,46.331249,30.711241,15525248
2001-11-13,46.562500,46.562500,45.093750,45.332031,30.048899,24560576
2001-11-14,46.093750,46.406250,45.734375,46.167969,30.603003,8900288
2001-11-15,46.328907,50.785156,46.328125,50.785156,33.663563,64260928
2001-11-16,50.785156,50.785156,50.785156,50.785156,33.663563,0
2001-11-19,51.796875,55.864063,51.375000,55.864063,37.030190,39461696
2001-11-20,56.718750,57.765625,54.296875,56.209373,37.259079,68126912
2001-11-21,55.492970,55.859375,50.593750,54.835938,36.348675,48465536
2001-11-22,54.875000,56.796875,53.765625,54.421093,36.073685,44250048
2001-11-23,54.500000,56.234375,54.381248,55.523438,36.804401,38425600
2001-11-26,57.031250,61.075783,56.875000,61.014061,40.443920,41223616
2001-11-27,65.462502,65.462502,58.593750,58.996094,39.106285,68089856
2001-11-28,58.437500,60.416405,58.203125,59.616405,39.517464,51204032
2001-11-29,58.471874,61.796875,58.437500,60.825783,40.319118,75322816
2001-11-30,60.825783,60.825783,60.825783,60.825783,40.319118,0
2001-12-03,58.317966,61.349216,58.317966,59.348438,39.339851,37064640
2001-12-04,59.750000,63.281250,59.370312,62.278126,41.281826,41452224
2001-12-05,64.812500,66.781250,64.239059,66.404686,44.017159,56921024
2001-12-06,68.718750,73.045311,68.437500,70.546875,46.762863,74881856
2001-12-07,70.312500,72.014061,69.567970,70.830467,46.950836,40283968
2001-12-10,71.109375,71.843750,68.453125,68.850784,45.638599,35611904
2001-12-11,66.875000,69.437500,65.557030,66.097656,43.813648,44337728
2001-12-12,66.375000,69.453125,66.375000,68.938278,45.696594,46744128
2001-12-13,69.671875,69.671875,64.062500,67.053123,44.447010,52044160
2001-12-14,64.468750,65.937500,64.156250,65.076561,43.136799,27590720
2001-12-17,65.076561,65.076561,65.076561,65.076561,43.136799,0
2001-12-18,66.390625,67.154686,64.409378,66.000778,43.749432,38919232
2001-12-19,65.569534,65.765625,61.285938,62.357033,41.334129,39056960
2001-12-20,61.890625,64.843750,61.196095,64.272659,42.603916,49476032
2001-12-21,63.265625,63.281250,61.129688,62.421875,41.377098,37109760
2001-12-24,62.109375,64.046875,60.797657,63.375782,42.009415,29208768
2001-12-25,63.375782,63.375782,63.375782,63.375782,42.009415,0
2001-12-26,63.656250,64.765625,61.187500,61.781250,40.952461,32219776
2001-12-27,60.781250,62.264061,60.503124,61.076561,40.485352,38225728
2001-12-28,61.019531,63.500000,59.255466,62.998436,41.759293,54474176
2001-12-31,63.125000,65.156250,63.046875,63.810158,42.297359,37016000
2002-01-01,64.015625,66.859375,62.442966,63.233593,41.915176,59381504
2002-01-02,62.989063,64.901566,62.290627,63.103905,41.829193,47854528
2002-01-03,64.671875,67.582031,63.750000,66.810158,44.285927,51961664
2002-01-04,68.440628,70.702347,68.359375,70.063278,46.442299,56709376
2002-01-07,71.687500,73.714066,71.093750,73.033592,48.411213,40557120
2002-01-08,74.218750,75.625000,72.426559,75.264061,49.889725,54785984
2002-01-09,76.156250,76.156250,68.385155,69.314064,45.945690,59799296
2002-01-10,66.796875,67.781250,65.468750,66.319534,43.960735,80367424
2002-01-11,63.281250,64.843750,59.768749,61.430470,40.719933,72600192
2002-01-14,64.046875,64.781250,62.285938,62.954685,41.730289,47085248
2002-01-15,62.406250,62.453125,60.156250,60.411716,40.044643,45791104
2002-01-16,61.250000,62.484375,60.078125,60.724216,40.251793,60796288
2002-01-17,58.207031,65.140625,58.207031,64.506248,42.758759,71925696
2002-01-18,65.546875,65.546875,61.094532,61.755466,40.935371,43093184
2002-01-21,62.093750,62.343750,59.859375,61.142967,40.529369,39499264
2002-01-22,61.343750,63.109375,61.176563,62.440624,41.389530,39699968
2002-01-23,61.801563,62.187500,60.192188,60.649220,40.202084,32495232
2002-01-24,62.328125,62.328125,60.156250,60.295311,39.967491,27712192
2002-01-25,60.906250,61.092186,59.375000,59.801563,39.640194,36054912
2002-01-28,62.093750,62.093750,58.595310,59.260155,39.281326,31417344
2002-01-29,59.238281,60.437500,58.635937,58.976563,39.093334,38412608
2002-01-30,58.593750,58.593750,56.765625,57.308594,37.987705,41227072
2002-01-31,58.593750,61.234375,58.316406,60.589062,40.162209,54036416
2002-02-01,61.737499,62.171875,59.000000,59.751560,39.607048,40670656
2002-02-04,59.610157,59.610157,57.593750,57.964062,38.422203,33707712
2002-02-05,57.281250,59.140625,56.892185,58.532810,38.799187,34441600
2002-02-06,58.687500,61.718750,58.687500,61.231251,40.587883,33731840
2002-02-07,61.718750,61.875000,57.031250,57.391407,38.042603,68846912
2002-02-08,57.343750,59.668751,57.187500,57.750000,38.280312,38923904
2002-02-11,59.375000,59.839062,58.125000,58.523438,38.792992,38867520
2002-02-12,58.921875,59.495312,58.251560,58.665627,38.887241,26924736
2002-02-13,59.218750,60.365623,58.781250,59.197655,39.239895,42209536
2002-02-14,60.437500,61.328125,59.485157,59.907810,39.710629,21775936
2002-02-15,60.156250,60.531250,59.609375,59.948437,39.737556,21985472
2002-02-18,59.656250,59.656250,57.923435,58.270313,38.625195,22691968
2002-02-19,58.597656,59.140625,57.468750,57.924999,38.396294,26101504
2002-02-20,56.718750,57.656250,56.421875,57.025780,37.800240,21700800
2002-02-21,58.109375,58.496876,56.953125,57.158592,37.888275,25527616
2002-02-22,56.703125,58.343750,56.437500,57.771873,38.294804,24593024
2002-02-25,57.796875,58.901562,57.224216,58.532810,38.799187,24080192
2002-02-26,58.830467,60.276562,58.671875,59.953907,39.741188,31268096
2002-02-27,60.312500,60.937500,59.375000,59.921093,39.719437,30092928
2002-02-28,59.843750,59.843750,54.515625,55.207813,36.595181,54657216
2002-03-01,54.843750,57.015625,54.609375,56.476563,37.436192,29193024
2002-03-04,57.812500,58.750000,56.596874,56.953125,37.752075,32084096
2002-03-05,58.203125,60.686718,58.203125,59.877342,39.690437,57384832
2002-03-06,60.175781,61.757813,59.140625,61.278908,40.619488,46348032
2002-03-07,61.876560,65.155472,61.718750,64.473434,42.737019,67763264
2002-03-08,65.312500,66.468750,63.406250,66.101563,43.816238,67260352
2002-03-11,66.015625,67.109375,64.515625,66.210159,43.888226,66345920
2002-03-12,65.625000,66.474998,64.609375,65.466408,43.395206,55556480
2002-03-13,64.685936,65.075783,63.046875,63.370312,42.005798,42688128
2002-03-14,62.500000,64.046875,62.500000,63.122658,41.841640,36547648
2002-03-15,63.125000,63.953125,61.906250,62.420311,41.376068,52188032
2002-03-18,63.714062,63.714062,61.906250,62.384377,41.352242,29203072
2002-03-19,62.359375,62.625000,61.203125,61.696877,40.896530,33368640
2002-03-20,61.796875,62.234375,60.671875,61.000782,40.435127,33572544
2002-03-21,60.765625,60.765625,59.531250,59.753124,39.608086,21713280
2002-03-22,60.828125,61.062500,59.453907,59.889061,39.698193,37824896
2002-03-25,59.889061,59.889061,59.889061,59.889061,39.698193,0
2002-03-26,59.843750,60.234375,56.970310,57.438282,38.073666,35463232
2002-03-27,62.500000,62.500000,57.206249,57.507030,38.119244,25979840
2002-03-28,57.657810,59.904686,57.610157,58.571877,38.825089,47676096
2002-03-29,58.571877,58.571877,58.571877,58.571877,38.825089,0
2002-04-01,59.125000,59.125000,55.174217,55.721092,36.935421,37424832
2002-04-02,55.745312,56.718750,55.232811,55.641407,36.882591,37710784
2002-04-03,55.000000,55.468750,54.617970,55.007813,36.462597,28006400
2002-04-04,54.878906,57.421875,54.878906,57.039063,37.809052,39785664
2002-04-05,57.406250,58.015625,56.328125,56.709373,37.590515,25505152
2002-04-08,57.015625,57.812500,56.440624,56.625782,37.535091,23750016
2002-04-09,56.375000,56.781250,54.890625,56.251560,37.287041,38507264
2002-04-10,56.562500,59.359375,55.567966,59.039063,39.134766,59726784
2002-04-11,59.781250,60.935936,59.409374,60.660938,40.209839,50717504
2002-04-12,59.964062,61.703125,59.424217,60.900002,40.368317,33804032
2002-04-15,60.937500,60.937500,59.375000,59.533592,39.462570,23741376
2002-04-16,59.359375,59.984375,58.828125,59.567188,39.484837,24408512
2002-04-17,60.314842,62.156250,60.314842,61.803905,40.967484,39309184
2002-04-18,61.875000,62.484375,61.093750,61.900002,41.031189,20418880
2002-04-19,61.718750,61.996876,59.687500,60.170311,39.884636,29110336
2002-04-22,60.312500,62.031250,59.015625,61.575783,40.816273,30009600
2002-04-23,56.875000,61.701561,56.875000,61.390625,40.693531,32510208
2002-04-24,60.859375,61.475780,60.234375,60.685936,40.226418,19379840
2002-04-25,60.450001,60.468750,58.848438,59.309376,39.313938,16325056
2002-04-26,59.453125,59.920311,58.984375,59.466408,39.418030,15962560
2002-04-29,59.218750,59.343750,56.593750,56.797657,37.649025,25777664
2002-04-30,56.875000,58.156250,56.659374,57.563282,38.156525,22117888
2002-05-01,57.563282,57.563282,57.563282,57.563282,38.156525,0
2002-05-02,58.125000,59.140625,58.125000,58.560158,38.817318,19447552
2002-05-03,58.120312,59.140625,57.896091,58.653908,38.879467,12833344
2002-05-06,58.671875,58.746876,57.890625,58.255466,38.615360,11473408
2002-05-07,57.718750,58.468750,57.187500,58.146091,38.542850,12131328
2002-05-08,58.612499,59.750000,58.593750,59.474998,39.423744,17206272
2002-05-09,61.031250,61.718750,59.457813,60.042187,39.799706,19235264
2002-05-10,59.453125,60.140625,58.672657,59.577343,39.491566,12516096
2002-05-13,59.453125,60.156250,58.906250,59.846092,39.669727,10276352
2002-05-14,60.500000,60.616405,59.237499,60.020313,39.785206,16525824
2002-05-15,60.156250,61.531250,60.156250,60.507030,40.107834,34005760
2002-05-16,60.656250,60.703125,59.148438,59.522655,39.455322,17889088
2002-05-17,59.531250,59.906250,58.437500,59.095310,39.172058,19457344
2002-05-20,58.593750,59.994530,58.593750,59.025002,39.125454,25773184
2002-05-21,56.659374,58.203125,55.937500,56.460155,37.549561,30125440
2002-05-22,55.937500,57.625000,55.546875,57.046875,37.939774,31285632
2002-05-23,57.031250,57.343750,56.203125,56.889061,37.834801,18053120
2002-05-24,58.050781,59.375000,57.781250,59.060158,39.278728,20045184
2002-05-27,58.921875,58.984375,57.265625,57.595310,38.304516,19675584
2002-05-28,57.328125,57.328125,54.703125,54.911716,36.519756,31493312
2002-05-29,54.873436,56.000000,53.906250,55.385155,36.834614,46020928
2002-05-30,54.921875,55.781250,54.718750,55.397655,36.842937,21895872
2002-05-31,55.000000,55.390625,52.379688,52.946877,35.213009,45376704
2002-06-03,53.421875,53.826561,51.345310,52.026562,34.600937,38760000
2002-06-04,51.328125,52.343750,51.328125,52.060936,34.623798,28173440
2002-06-05,52.325001,54.343750,52.325001,53.787498,35.772076,36407872
2002-06-06,54.018749,54.515625,52.911716,53.410156,35.521118,33779456
2002-06-07,52.343750,52.343750,50.625000,50.725780,33.735844,47699456
2002-06-10,51.578125,53.109375,51.578125,52.744530,35.078434,27366592
2002-06-11,53.906250,55.468750,53.750000,55.166405,36.689137,29698560
2002-06-12,55.234375,55.234375,53.921875,54.353127,36.148266,18887680
2002-06-13,54.862499,55.156250,53.771091,54.057812,35.951851,17408576
2002-06-14,53.906250,53.982811,52.771091,52.971092,35.229118,19107968
2002-06-17,53.204685,53.812500,52.501560,52.821095,35.129364,19762240
2002-06-18,53.437500,53.562500,51.114063,51.351563,34.152035,29418944
2002-06-19,51.078125,51.639843,48.921875,49.238281,32.746571,55495616
2002-06-20,48.828125,51.234375,48.828125,50.935936,33.875607,41968640
2002-06-21,50.537498,50.537498,48.765625,49.055470,32.624981,34686080
2002-06-24,48.718750,50.115623,48.363281,49.811718,33.127934,34772736
2002-06-25,50.174999,50.453125,48.984375,49.934376,33.209503,40680960
2002-06-26,49.062500,49.297657,47.692188,47.959373,31.896006,42938944
2002-06-27,48.203125,49.976563,48.203125,49.549217,32.953350,48195712
2002-06-28,50.173435,51.484375,50.173435,51.257030,34.089161,32555328
2002-07-01,51.562500,52.140625,51.000000,51.845310,34.480396,27086208
2002-07-02,51.067966,51.484375,50.609375,51.003906,33.920822,26694464
2002-07-03,50.939060,53.029686,50.939060,52.808594,35.121040,39028032
2002-07-04,53.332813,53.859375,52.078125,52.474216,34.898659,38403712
2002-07-05,52.656250,53.514061,52.203125,53.287498,35.439537,25354688
2002-07-08,53.957813,54.218750,53.125782,53.546875,35.612053,25224064
2002-07-09,53.515625,53.589062,52.829685,52.985935,35.238991,20608000
2002-07-10,53.910938,54.375000,51.817188,52.088280,34.641979,50155200
2002-07-11,51.542187,51.859375,50.937500,51.589844,34.310490,34490048
2002-07-12,51.974216,52.343750,51.587502,51.883595,34.505863,24250432
2002-07-15,51.484375,51.484375,50.205467,50.735935,33.742584,22052608
2002-07-16,50.468750,51.156250,49.347656,49.509377,32.926849,37083136
2002-07-17,49.343750,50.234375,48.801563,49.758595,33.092590,30291904
2002-07-18,50.562500,50.562500,49.418751,50.118752,33.332130,36041792
2002-07-19,49.531250,49.671093,49.010155,49.469532,32.900352,19835584
2002-07-22,48.750000,48.750000,47.907810,48.271873,32.103851,32212608
2002-07-23,47.849216,50.437500,47.849216,50.191406,33.380440,37871680
2002-07-24,49.218750,49.531250,47.742970,48.006248,31.927181,38318400
2002-07-25,49.218750,49.671875,48.017185,48.496094,32.252960,40477504
2002-07-26,47.340626,47.625000,46.484375,47.132030,31.345762,43441472
2002-07-29,47.635937,47.635937,46.564060,46.944530,31.221071,32498816
2002-07-30,47.968750,48.982033,47.156250,47.473438,31.572830,47862272
2002-07-31,46.754688,48.109375,46.486717,47.396873,31.521902,37706880
2002-08-01,47.812500,48.156250,47.282810,47.737499,31.748440,29534016
2002-08-02,47.109375,47.265625,45.890625,46.949219,31.224192,37549888
2002-08-05,47.343750,48.578125,47.203125,48.178905,32.042007,29216704
2002-08-06,47.500000,49.293751,47.343750,48.910156,32.528328,27908544
2002-08-07,49.843750,49.843750,48.595310,48.909374,32.527817,30529792
2002-08-08,48.906250,49.428123,48.203125,48.427341,32.207230,32257728
2002-08-09,49.060936,49.764061,47.848438,49.410938,32.861393,46943936
2002-08-12,49.453125,50.624218,49.140625,50.438282,33.544647,37460928
2002-08-13,50.242188,50.765625,50.125000,50.452343,33.553989,20659456
2002-08-14,49.995312,50.074219,49.243752,49.366405,32.831776,24419776
2002-08-15,49.366405,49.366405,49.366405,49.366405,32.831776,0
2002-08-16,49.864063,50.391407,49.735935,50.171875,33.367462,22782144
2002-08-19,50.391407,50.682812,50.166405,50.442966,33.547752,23862720
2002-08-20,50.814060,52.629688,50.718750,51.923435,34.532352,35347648
2002-08-21,51.563282,53.203125,51.563282,52.991405,35.242630,44908736
2002-08-22,53.286716,53.625000,52.437500,52.676563,35.033226,37726144
2002-08-23,52.894531,55.390625,52.894531,55.203125,36.713554,83209536
2002-08-26,53.109375,54.997658,53.109375,54.508595,36.251663,38972928
2002-08-27,54.380466,55.468750,53.250000,53.456249,35.551777,69991616
2002-08-28,53.125000,53.875000,52.706249,53.544533,35.610493,35725504
2002-08-29,53.187500,55.311718,53.071095,54.492188,36.240734,56262848
2002-08-30,54.640625,56.792187,54.375000,56.318748,37.455517,48156160
2002-09-02,56.957813,57.250000,55.644531,55.904686,37.180130,35940608
2002-09-03,55.606251,55.625000,54.410938,54.604687,36.315563,36863232
2002-09-04,53.887501,54.968750,53.462502,54.732033,36.400253,42330432
2002-09-05,54.692966,56.405468,54.687500,55.964844,37.220142,58222144
2002-09-06,55.343750,55.828125,54.474216,55.191406,36.705769,51598848
2002-09-09,55.434376,56.716408,54.390625,56.283592,37.432140,43699968
2002-09-10,56.283592,56.283592,56.283592,56.283592,37.432140,0
2002-09-11,56.640625,57.932812,56.640625,57.682030,38.362190,45339776
2002-09-12,57.342186,57.578125,56.671875,56.950783,37.875866,26804352
2002-09-13,56.375000,56.375000,55.564060,55.789063,37.103245,27315648
2002-09-16,55.628124,56.092186,54.859375,55.630466,36.997768,33621952
2002-09-17,55.974216,57.562500,55.974216,57.325001,38.124741,43982464
2002-09-18,56.739063,56.739063,55.578125,55.756248,37.081421,47365760
2002-09-19,55.703125,55.781250,54.422657,54.621876,36.326992,46434112
2002-09-20,53.125000,54.984375,53.125000,54.785938,36.436111,37551744
2002-09-23,54.843750,55.075001,54.171875,54.429688,36.199158,29428416
2002-09-24,53.514843,53.858593,52.736717,53.196095,35.378746,39022336
